ID,RF,NB,LR
7880,1,1,1
7881,0,0,0
7882,0,0,0
7883,0,0,0
7884,1,1,0
7885,1,1,1
7886,0,0,0
7887,1,0,0
7888,1,1,1
7889,1,1,1
7890,0,1,0
7891,1,1,1
7892,0,0,0
7893,1,1,1
7894,0,0,0
7895,1,1,1
7896,0,0,0
7897,0,0,0
7898,1,0,0
7899,0,1,0
7900,0,0,0
7901,1,1,1
7902,1,1,1
7903,0,0,0
7904,0,0,0
7905,1,0,0
7906,1,1,0
7907,0,0,0
7908,1,0,0
7909,1,1,1
7910,0,0,0
7911,0,0,0
7912,0,0,0
7913,1,1,1
7914,0,0,0
7915,0,0,0
7916,1,0,0
7917,0,0,0
7918,1,1,1
7919,0,0,0
7920,0,0,0
7921,0,0,0
7922,0,0,0
7923,1,0,0
7924,1,1,1
7925,0,1,1
7926,1,0,0
7927,1,1,1
7928,1,1,1
7929,0,0,0
7930,0,0,0
7931,0,0,0
7932,0,0,0
7933,0,0,0
7934,0,0,0
7935,1,1,1
7936,1,1,1
7937,1,1,1
7938,0,1,1
7939,0,0,0
7940,1,1,1
7941,0,0,0
7942,0,0,0
7943,0,0,0
7944,1,1,1
7945,0,0,0
7946,0,0,0
7947,0,0,0
7948,0,0,0
7949,0,0,0
7950,1,1,1
7951,1,1,1
7952,1,1,1
7953,1,1,1
7954,0,0,0
7955,0,0,0
7956,1,1,1
7957,0,1,0
7958,0,0,0
7959,0,0,1
7960,1,1,1
7961,0,0,0
7962,0,0,0
7963,0,0,0
7964,1,1,1
7965,0,0,0
7966,0,1,1
7967,0,0,0
7968,0,0,0
7969,1,1,1
7970,0,1,1
7971,0,0,0
7972,0,0,1
7973,0,0,0
7974,1,1,1
7975,1,1,1
7976,1,0,1
7977,1,0,0
7978,0,0,0
7979,1,1,1
7980,1,1,1
7981,1,1,1
7982,0,1,1
7983,0,1,1
7984,0,1,1
7985,0,0,0
7986,1,1,1
7987,0,0,0
7988,0,1,1
7989,0,1,0
7990,1,0,1
7991,0,0,0
7992,0,0,0
7993,0,0,0
7994,0,0,0
7995,0,0,0
7996,0,0,0
7997,0,1,1
7998,0,0,0
7999,0,1,1
8000,1,1,1
8001,1,0,0
8002,1,1,1
8003,0,0,0
8004,0,1,1
8005,0,1,1
8006,0,0,0
8007,1,1,1
8008,0,1,1
8009,0,0,0
8010,0,0,0
8011,0,0,0
8012,0,1,0
8013,0,0,1
8014,0,0,1
8015,1,0,0
8016,1,0,0
8017,1,1,0
8018,1,0,0
8019,1,0,0
8020,0,0,0
8021,1,1,1
8022,0,1,1
8023,0,0,1
8024,1,0,1
8025,1,1,1
8026,0,1,1
8027,0,0,1
8028,0,0,1
8029,0,1,0
8030,0,0,0
8031,0,0,0
8032,0,0,0
8033,1,0,0
8034,1,1,1
8035,0,0,0
8036,1,1,0
8037,0,0,0
8038,1,0,0
8039,0,1,0
8040,0,0,0
8041,0,0,0
8042,1,1,1
8043,1,1,0
8044,1,0,0
8045,0,1,1
8046,0,0,0
8047,0,0,0
8048,0,0,0
8049,0,0,0
8050,0,0,1
8051,1,1,1
8052,0,0,0
8053,0,0,0
8054,1,0,0
8055,0,1,0
8056,1,1,1
8057,0,1,0
8058,1,1,1
8059,0,0,0
8060,0,1,1
8061,0,0,1
8062,0,0,1
8063,0,0,0
8064,0,0,0
8065,1,1,1
8066,0,0,0
8067,1,0,0
8068,0,1,1
8069,1,1,1
8070,0,0,0
8071,0,0,0
8072,1,1,1
8073,1,1,1
8074,0,0,0
8075,1,1,1
8076,0,0,0
8077,1,1,1
8078,1,0,0
8079,1,1,0
8080,0,0,1
8081,0,0,0
8082,0,0,0
8083,1,1,1
8084,0,0,0
8085,1,1,1
8086,0,0,0
8087,0,0,0
8088,1,1,0
8089,0,0,0
8090,1,0,0
8091,0,0,0
8092,0,0,0
8093,0,0,0
8094,1,1,1
8095,1,0,0
8096,0,0,1
8097,1,0,0
8098,0,0,0
8099,0,0,1
8100,1,1,1
8101,1,1,1
8102,0,0,0
8103,0,0,0
8104,1,1,1
8105,1,1,0
8106,0,0,0
8107,0,0,0
8108,0,0,0
8109,1,1,0
8110,0,1,0
8111,0,0,0
8112,1,1,0
8113,0,0,0
8114,0,0,0
8115,0,0,1
8116,1,0,0
8117,0,0,0
8118,0,0,0
8119,0,0,0
8120,1,0,0
8121,0,0,0
8122,0,0,0
8123,1,0,1
8124,1,1,0
8125,0,0,0
8126,0,1,1
8127,1,0,0
8128,1,1,1
8129,0,1,1
8130,0,1,0
8131,0,0,0
8132,0,0,0
8133,0,1,1
8134,0,1,0
8135,1,0,0
8136,1,0,0
8137,0,0,0
8138,1,1,1
8139,1,0,0
8140,0,1,1
8141,1,1,1
8142,0,0,0
8143,0,0,0
8144,0,0,0
8145,1,1,1
8146,1,0,0
8147,1,1,0
8148,0,0,0
8149,1,1,1
8150,0,0,0
8151,1,1,1
8152,0,1,1
8153,0,0,0
8154,1,0,0
8155,1,0,1
8156,1,0,0
8157,0,1,0
8158,1,1,1
8159,0,0,0
8160,0,0,0
8161,1,1,1
8162,0,1,1
8163,0,1,0
8164,0,0,0
8165,0,1,0
8166,0,0,0
8167,1,1,1
8168,1,1,1
8169,1,0,0
8170,1,1,1
8171,0,0,0
8172,1,0,1
8173,1,1,1
8174,0,1,0
8175,1,1,1
8176,1,0,0
8177,0,0,0
8178,0,0,1
8179,0,0,1
8180,0,0,0
8181,1,1,1
8182,1,0,0
8183,1,1,1
8184,0,0,0
8185,1,0,0
8186,0,1,0
8187,0,0,1
8188,0,1,0
8189,0,1,0
8190,1,1,1
8191,0,1,0
8192,1,1,1
8193,0,0,0
8194,1,1,1
8195,0,0,0
8196,1,0,1
8197,0,0,0
8198,0,0,0
8199,0,0,0
8200,1,1,1
8201,1,1,1
8202,1,1,1
8203,0,1,1
8204,0,0,0
8205,1,0,0
8206,0,0,0
8207,0,0,0
8208,1,1,1
8209,1,1,1
8210,0,1,0
8211,0,0,0
8212,1,0,0
8213,1,1,1
8214,0,0,0
8215,0,0,0
8216,0,0,0
8217,0,0,0
8218,1,1,1
8219,0,0,0
8220,0,0,0
8221,0,0,0
8222,0,0,0
8223,0,0,0
8224,0,1,0
8225,1,1,1
8226,1,1,1
8227,0,0,0
8228,1,1,1
8229,0,0,0
8230,0,0,0
8231,1,1,1
8232,0,0,0
8233,0,0,0
8234,0,1,1
8235,0,0,0
8236,1,1,1
8237,0,0,0
8238,1,1,1
8239,0,1,1
8240,0,1,1
8241,1,1,1
8242,1,1,0
8243,1,0,1
8244,0,0,0
8245,1,0,0
8246,0,1,1
8247,0,0,0
8248,0,0,0
8249,1,1,1
8250,0,1,1
8251,1,1,1
8252,0,0,0
8253,0,0,0
8254,0,0,0
8255,1,1,1
8256,1,1,0
8257,0,0,0
8258,1,0,0
8259,1,1,1
8260,0,1,0
8261,1,0,0
8262,0,0,0
8263,0,0,0
8264,1,1,1
8265,1,0,0
8266,0,1,0
8267,0,0,1
8268,0,0,0
8269,0,0,0
8270,0,1,1
8271,1,1,1
8272,0,1,0
8273,0,1,0
8274,1,1,1
8275,1,1,1
8276,0,0,1
8277,0,0,0
8278,0,1,1
8279,0,1,0
8280,0,0,0
8281,1,1,1
8282,0,0,0
8283,0,0,0
8284,0,0,0
8285,1,1,1
8286,0,0,0
8287,0,0,0
8288,0,1,1
8289,0,0,0
8290,0,0,0
8291,0,1,0
8292,1,1,1
8293,0,0,0
8294,1,0,1
8295,0,0,0
8296,1,1,1
8297,1,1,1
8298,1,1,1
8299,0,0,1
8300,0,1,1
8301,0,0,0
8302,1,1,1
8303,1,0,0
8304,1,0,1
8305,0,0,0
8306,0,1,0
8307,0,0,0
8308,0,1,0
8309,0,0,0
8310,0,0,0
8311,0,0,0
8312,1,1,1
8313,0,0,0
8314,0,1,1
8315,1,1,1
8316,0,0,1
8317,0,0,0
8318,0,0,0
8319,0,0,0
8320,1,1,1
8321,0,0,0
8322,0,1,0
8323,0,0,0
8324,0,0,0
8325,1,1,0
8326,1,0,0
8327,0,0,0
8328,1,0,0
8329,0,0,0
8330,1,0,0
8331,0,0,0
8332,1,1,1
8333,0,0,0
8334,1,1,1
8335,1,1,1
8336,1,1,1
8337,0,1,1
8338,1,1,1
8339,0,0,0
8340,0,1,1
8341,1,0,0
8342,1,1,1
8343,0,0,0
8344,1,1,1
8345,0,0,0
8346,1,1,1
8347,0,0,0
8348,0,0,1
8349,1,1,1
8350,1,0,0
8351,1,1,1
8352,1,0,1
8353,0,0,0
8354,1,1,1
8355,0,0,0
8356,0,1,1
8357,1,1,1
8358,0,0,0
8359,0,1,1
8360,0,0,0
8361,0,0,0
8362,0,0,0
8363,0,1,1
8364,0,0,0
8365,0,0,0
8366,1,0,0
8367,1,0,0
8368,1,1,0
8369,0,0,0
8370,0,1,0
8371,1,1,1
8372,0,0,0
8373,0,1,1
8374,0,0,0
8375,1,1,1
8376,1,1,1
8377,0,0,1
8378,1,1,1
8379,0,0,0
8380,1,1,1
8381,1,1,1
8382,1,1,1
8383,0,0,0
8384,1,1,1
8385,0,0,0
8386,0,0,0
8387,0,1,0
8388,0,0,0
8389,1,0,0
8390,1,1,0
8391,1,1,1
8392,1,1,1
8393,0,1,0
8394,0,0,0
8395,0,0,0
8396,0,0,0
8397,0,0,0
8398,1,0,0
8399,0,0,0
8400,0,0,1
8401,1,0,0
8402,0,0,0
8403,1,0,0
8404,1,1,1
8405,0,0,0
8406,0,0,0
8407,0,0,0
8408,0,0,0
8409,1,1,0
8410,0,0,0
8411,0,0,0
8412,1,1,1
8413,1,1,1
8414,0,1,0
8415,0,0,0
8416,0,0,0
8417,0,0,0
8418,1,1,1
8419,0,1,1
8420,0,0,0
8421,1,1,1
8422,1,1,1
8423,0,0,0
8424,0,0,0
8425,0,0,0
8426,0,0,0
8427,0,0,0
8428,0,0,0
8429,1,1,1
8430,1,0,0
8431,1,1,0
8432,0,0,0
8433,0,0,0
8434,0,0,0
8435,0,0,0
8436,1,0,1
8437,0,1,1
8438,1,1,1
8439,1,1,1
8440,0,0,0
8441,0,0,0
8442,1,1,1
8443,1,1,0
8444,1,1,0
8445,1,0,1
8446,1,1,1
8447,0,0,0
8448,0,0,0
8449,0,0,0
8450,0,0,1
8451,0,0,0
8452,0,0,0
8453,0,0,0
8454,0,0,0
8455,0,0,0
8456,0,0,1
8457,1,0,0
8458,0,1,1
8459,1,0,0
8460,0,0,0
8461,0,0,0
8462,0,0,0
8463,0,0,0
8464,1,1,1
8465,1,1,1
8466,1,0,0
8467,0,0,0
8468,0,0,0
8469,1,0,0
8470,0,0,0
8471,0,0,0
8472,1,0,0
8473,1,1,1
8474,1,1,1
8475,0,0,0
8476,0,0,0
8477,0,0,0
8478,0,0,0
8479,1,1,0
8480,1,1,1
8481,1,1,1
8482,0,0,1
8483,0,0,0
8484,0,0,0
8485,1,1,1
8486,1,1,1
8487,0,0,1
8488,1,1,1
8489,1,1,0
8490,1,1,1
8491,0,0,0
8492,0,0,0
8493,1,0,0
8494,0,0,0
8495,0,0,0
8496,0,0,0
8497,1,1,1
8498,0,1,0
8499,0,0,0
8500,0,1,1
8501,0,0,0
8502,0,0,0
8503,0,0,0
8504,1,1,1
8505,0,0,0
8506,1,1,1
8507,1,1,1
8508,1,1,1
8509,0,0,0
8510,1,1,0
8511,1,0,0
8512,0,0,0
8513,0,0,0
8514,0,1,1
8515,0,1,1
8516,0,1,1
8517,1,1,1
8518,0,0,0
8519,0,1,1
8520,0,1,1
8521,0,0,0
8522,0,1,1
8523,0,0,0
8524,0,0,0
8525,0,0,0
8526,1,1,1
8527,1,1,1
8528,0,0,0
8529,0,1,1
8530,1,1,1
8531,0,1,1
8532,0,1,0
8533,1,1,0
8534,1,1,1
8535,0,0,0
8536,0,0,0
8537,1,1,1
8538,0,0,0
8539,0,0,0
8540,0,0,0
8541,1,0,0
8542,0,0,0
8543,0,0,0
8544,0,0,0
8545,0,1,0
8546,0,0,0
8547,0,0,0
8548,1,1,1
8549,0,0,0
8550,0,0,0
8551,0,0,0
8552,1,1,1
8553,0,1,0
8554,0,0,0
8555,1,0,0
8556,0,1,1
8557,1,0,0
8558,1,0,0
8559,0,0,0
8560,0,0,0
8561,1,1,1
8562,1,1,0
8563,0,0,0
8564,0,0,0
8565,1,0,0
8566,1,0,0
8567,0,0,0
8568,0,1,1
8569,1,1,1
8570,1,1,0
8571,0,0,1
8572,1,1,1
8573,0,0,0
8574,0,1,1
8575,1,0,0
8576,1,1,0
8577,0,0,0
8578,0,0,0
8579,1,1,0
8580,1,1,0
8581,0,0,0
8582,0,1,0
8583,1,1,1
8584,0,0,0
8585,0,0,0
8586,1,1,1
8587,1,1,1
8588,1,1,1
8589,1,0,0
8590,1,1,1
8591,0,0,1
8592,0,0,0
8593,0,0,0
8594,1,0,0
8595,0,1,1
8596,1,1,0
8597,1,1,1
8598,0,0,0
8599,1,1,1
8600,0,0,0
8601,0,0,0
8602,0,0,0
8603,0,0,0
8604,0,0,0
8605,1,0,0
8606,0,0,0
8607,0,0,0
8608,1,1,0
8609,0,1,1
8610,0,0,0
8611,0,0,0
8612,0,0,0
8613,1,0,0
8614,1,1,1
8615,0,0,0
8616,1,1,0
8617,0,0,0
8618,1,0,0
8619,0,0,0
8620,0,0,0
8621,1,1,0
8622,0,1,1
8623,0,0,0
8624,1,0,0
8625,0,0,0
8626,1,1,1
8627,1,1,1
8628,0,1,0
8629,0,0,0
8630,0,0,0
8631,1,0,0
8632,1,0,0
8633,0,0,0
8634,1,1,0
8635,0,0,0
8636,1,1,1
8637,0,0,0
8638,0,0,0
8639,0,0,0
8640,0,0,0
8641,1,0,0
8642,0,1,1
8643,0,0,0
8644,0,0,0
8645,0,0,1
8646,0,1,0
8647,0,0,0
8648,1,0,1
8649,0,1,1
8650,0,0,0
8651,0,0,0
8652,0,0,0
8653,1,1,1
8654,1,1,1
8655,0,0,0
8656,0,0,0
8657,1,1,1
8658,1,1,1
8659,0,0,0
8660,1,1,1
8661,1,1,1
8662,0,0,0
8663,1,1,1
8664,0,0,0
8665,0,1,1
8666,1,1,1
8667,1,1,1
8668,0,0,0
8669,0,1,1
8670,0,0,0
8671,0,0,0
8672,0,1,1
8673,0,1,1
8674,0,0,0
8675,1,1,1
8676,0,0,0
8677,1,0,0
8678,1,1,1
8679,0,0,0
8680,0,0,0
8681,1,1,1
8682,1,1,1
8683,0,1,1
8684,0,0,0
8685,0,0,0
8686,0,0,0
8687,1,1,1
8688,1,1,1
8689,1,1,1
8690,0,1,0
8691,0,0,0
8692,1,1,1
8693,0,0,0
8694,0,0,0
8695,1,1,1
8696,0,1,1
8697,0,1,1
8698,0,0,0
8699,0,0,0
8700,0,1,1
8701,0,0,0
8702,0,0,1
8703,0,0,0
8704,0,0,0
8705,0,1,1
8706,0,0,0
8707,1,1,1
8708,0,0,0
8709,1,0,1
8710,1,1,1
8711,0,1,0
8712,1,1,1
8713,0,0,0
8714,0,0,0
8715,0,0,0
8716,0,0,0
8717,1,1,1
8718,0,0,0
8719,1,1,1
8720,1,0,0
8721,1,0,0
8722,0,0,0
8723,0,0,0
8724,0,1,0
8725,0,0,0
8726,0,0,0
8727,0,0,0
8728,1,1,0
8729,0,0,0
8730,0,0,0
8731,0,0,0
8732,0,1,0
8733,0,1,1
8734,1,0,0
8735,1,1,1
8736,0,0,0
8737,0,0,0
8738,0,0,0
8739,0,0,0
8740,0,1,1
8741,0,1,1
8742,1,1,1
8743,0,0,0
8744,0,1,1
8745,1,1,1
8746,0,0,0
8747,1,1,1
8748,0,0,0
8749,1,1,1
8750,1,1,1
8751,1,0,0
8752,0,0,0
8753,0,1,1
8754,0,1,0
8755,0,0,0
8756,0,0,0
8757,0,0,1
8758,0,0,1
8759,0,0,0
8760,1,0,0
8761,1,1,1
8762,0,0,0
8763,0,0,0
8764,0,0,0
8765,0,0,0
8766,1,1,1
8767,0,0,0
8768,0,0,0
8769,0,0,0
8770,0,0,0
8771,0,1,1
8772,0,0,0
8773,1,1,1
8774,1,1,1
8775,0,1,1
8776,1,0,1
8777,1,0,1
8778,1,0,0
8779,0,0,0
8780,1,1,1
8781,1,0,0
8782,0,1,1
8783,1,0,0
8784,1,1,1
8785,1,1,1
8786,1,0,0
8787,1,1,1
8788,1,0,0
8789,0,0,0
8790,1,0,0
8791,1,1,0
8792,1,1,1
8793,1,1,1
8794,1,1,1
8795,0,0,0
8796,0,0,0
8797,0,1,1
8798,1,1,1
8799,1,1,0
8800,1,1,1
8801,1,1,0
8802,1,1,0
8803,1,1,1
8804,1,1,1
8805,0,0,0
8806,0,0,0
8807,1,0,0
8808,1,1,1
8809,0,0,0
8810,0,0,0
8811,0,1,1
8812,1,1,1
8813,1,0,0
8814,0,1,1
8815,0,0,0
8816,0,1,0
8817,1,1,1
8818,0,0,0
8819,0,0,0
8820,0,0,0
8821,0,0,0
8822,0,0,0
8823,1,0,0
8824,1,1,1
8825,1,1,1
8826,0,0,0
8827,0,0,0
8828,0,0,0
8829,1,1,0
8830,0,0,0
8831,1,1,1
8832,0,1,1
8833,0,0,0
8834,1,1,1
8835,1,1,1
8836,1,1,1
8837,1,1,1
8838,1,0,0
8839,0,0,0
8840,0,0,0
8841,0,0,0
8842,1,0,0
8843,0,0,0
8844,0,0,0
8845,0,1,1
8846,0,0,0
8847,0,0,0
8848,0,0,0
8849,1,0,0
8850,0,1,0
8851,0,0,0
8852,0,0,0
8853,1,1,1
8854,0,0,0
8855,1,1,1
8856,0,1,0
8857,1,1,1
8858,1,0,1
8859,1,1,1
8860,1,1,1
8861,0,0,0
8862,1,1,1
8863,1,1,0
8864,0,0,0
8865,0,0,0
8866,0,0,0
8867,1,1,1
8868,1,1,1
8869,1,1,1
8870,0,0,0
8871,1,1,1
8872,0,0,0
8873,0,0,0
8874,0,1,1
8875,0,0,0
8876,1,1,1
8877,0,0,0
8878,0,0,0
8879,0,1,1
8880,0,0,0
8881,1,0,0
8882,0,0,0
8883,1,1,1
8884,0,0,0
8885,1,1,1
8886,1,1,1
8887,0,0,0
8888,0,0,0
8889,1,0,0
8890,1,1,1
8891,0,1,1
8892,1,0,1
8893,0,0,0
8894,1,0,0
8895,1,1,0
8896,1,1,1
8897,1,1,1
8898,0,0,0
8899,1,1,0
8900,1,1,1
8901,0,0,0
8902,0,0,0
8903,0,1,0
8904,1,0,0
8905,1,0,0
8906,0,0,0
8907,0,0,0
8908,0,0,0
8909,0,0,0
8910,0,0,0
8911,0,0,0
8912,0,0,0
8913,1,0,0
8914,1,0,0
8915,0,0,1
8916,1,0,0
8917,1,1,1
8918,0,0,0
8919,1,1,1
8920,1,1,1
8921,1,1,1
8922,1,1,1
8923,1,1,1
8924,1,1,1
8925,0,0,0
8926,1,1,1
8927,0,0,0
8928,0,0,0
8929,1,1,1
8930,0,0,0
8931,0,0,0
8932,1,1,1
8933,0,1,1
8934,1,0,0
8935,0,0,0
8936,0,0,0
8937,1,1,1
8938,0,0,0
8939,0,1,1
8940,0,0,0
8941,0,0,0
8942,0,0,0
8943,0,1,1
8944,0,0,0
8945,0,0,0
8946,0,0,0
8947,1,1,1
8948,0,0,0
8949,1,1,1
8950,0,0,0
8951,0,0,0
8952,0,1,0
8953,0,0,0
8954,0,0,0
8955,0,0,0
8956,0,0,0
8957,1,1,1
8958,0,1,1
8959,0,1,0
8960,0,0,0
8961,0,0,0
8962,1,1,1
8963,0,0,0
8964,0,1,1
8965,1,1,1
8966,0,1,0
8967,0,0,0
8968,1,1,1
8969,1,1,1
8970,1,1,1
8971,0,1,0
8972,1,1,1
8973,0,0,0
8974,0,0,0
8975,0,1,1
8976,0,0,1
8977,0,0,0
8978,0,0,0
8979,1,1,1
8980,0,1,1
8981,1,0,0
8982,0,0,0
8983,1,1,1
8984,0,0,0
8985,1,1,1
8986,0,1,0
8987,0,0,0
8988,1,0,1
8989,0,1,1
8990,1,1,1
8991,1,1,0
8992,1,0,1
8993,1,1,0
8994,0,0,0
8995,1,1,1
8996,1,0,0
8997,0,0,0
8998,1,0,0
8999,1,1,1
9000,0,0,0
9001,0,0,0
9002,1,1,1
9003,1,1,1
9004,0,0,0
9005,1,1,1
9006,1,1,1
9007,1,1,0
9008,0,0,0
9009,0,0,1
9010,1,1,1
9011,0,1,0
9012,1,1,1
9013,1,1,1
9014,0,0,0
9015,0,1,1
9016,0,1,1
9017,0,0,1
9018,0,0,0
9019,0,0,0
9020,0,0,0
9021,0,0,0
9022,0,0,0
9023,0,0,0
9024,0,1,1
9025,1,1,1
9026,0,0,0
9027,0,1,1
9028,1,1,1
9029,0,1,0
9030,1,1,1
9031,1,1,1
9032,0,1,1
9033,1,1,1
9034,0,0,0
9035,0,1,1
9036,0,0,0
9037,0,1,0
9038,0,0,0
9039,1,1,1
9040,0,0,0
9041,1,1,0
9042,0,0,0
9043,1,0,0
9044,0,1,0
9045,1,1,1
9046,1,0,0
9047,0,0,0
9048,0,1,1
9049,0,1,1
9050,0,0,0
9051,1,1,1
9052,0,1,1
9053,0,1,1
9054,0,1,1
9055,0,0,1
9056,0,0,0
9057,0,0,0
9058,1,1,1
9059,0,0,1
9060,0,0,0
9061,0,0,0
9062,0,0,0
9063,1,1,1
9064,1,1,1
9065,0,0,1
9066,1,0,0
9067,0,0,0
9068,1,0,0
9069,1,1,1
9070,0,1,1
9071,0,0,0
9072,1,0,1
9073,0,0,0
9074,1,1,1
9075,1,1,1
9076,1,1,1
9077,1,0,0
9078,0,0,0
9079,1,1,1
9080,0,0,0
9081,0,1,0
9082,1,1,1
9083,0,0,0
9084,0,0,0
9085,1,0,0
9086,0,0,0
9087,0,0,0
9088,0,0,0
9089,1,1,0
9090,0,0,1
9091,1,0,1
9092,0,0,0
9093,1,0,0
9094,1,1,1
9095,0,0,0
9096,0,0,0
9097,1,1,1
9098,0,0,0
9099,0,0,0
9100,0,1,1
9101,1,0,0
9102,1,1,1
9103,1,1,0
9104,0,0,0
9105,0,1,1
9106,0,0,0
9107,0,0,1
9108,1,0,1
9109,1,1,1
9110,1,1,1
9111,1,0,1
9112,0,0,0
9113,1,1,1
9114,1,1,1
9115,0,0,0
9116,0,0,0
9117,1,0,0
9118,1,0,0
9119,1,0,0
9120,0,1,0
9121,1,0,1
9122,0,0,1
9123,1,1,1
9124,0,0,0
9125,1,1,1
9126,1,1,1
9127,1,0,0
9128,1,1,0
9129,1,1,0
9130,0,0,0
9131,0,1,0
9132,0,1,1
9133,1,1,1
9134,0,0,1
9135,0,1,1
9136,0,0,0
9137,0,0,0
9138,0,1,0
9139,1,1,1
9140,1,1,1
9141,0,1,1
9142,0,0,1
9143,0,0,0
9144,0,0,0
9145,0,0,0
9146,1,0,0
9147,0,0,1
9148,1,0,0
9149,1,0,0
9150,0,1,0
9151,1,1,1
9152,1,0,0
9153,0,0,0
9154,1,0,0
9155,1,1,1
9156,1,1,1
9157,1,0,1
9158,0,0,0
9159,0,0,0
9160,1,1,0
9161,1,1,1
9162,0,0,0
9163,1,1,1
9164,0,1,0
9165,1,1,1
9166,0,0,0
9167,1,1,1
9168,0,0,0
9169,0,0,0
9170,1,1,0
9171,1,1,0
9172,0,0,0
9173,1,0,0
9174,1,1,1
9175,1,1,1
9176,0,0,0
9177,0,0,0
9178,1,1,1
9179,0,0,0
9180,0,0,0
9181,0,1,0
9182,1,1,1
9183,1,1,1
9184,0,0,0
9185,0,1,0
9186,1,1,1
9187,1,1,1
9188,0,0,0
9189,0,0,0
9190,0,0,0
9191,0,0,0
9192,1,0,0
9193,0,1,1
9194,1,1,1
9195,0,0,0
9196,0,0,0
9197,0,0,0
9198,0,1,1
9199,0,0,0
9200,0,0,0
9201,0,1,0
9202,1,1,1
9203,1,1,1
9204,0,0,0
9205,1,1,1
9206,1,1,0
9207,1,0,0
9208,1,1,1
9209,0,0,0
9210,1,1,1
9211,0,0,0
9212,1,1,0
9213,1,1,1
9214,0,0,0
9215,1,0,0
9216,0,1,1
9217,0,0,0
9218,0,0,1
9219,1,1,1
9220,0,1,0
9221,1,1,1
9222,1,0,0
9223,1,1,1
9224,0,1,0
9225,0,0,0
9226,0,0,0
9227,0,0,0
9228,0,0,0
9229,0,0,0
9230,0,0,0
9231,1,0,0
9232,0,1,0
9233,0,0,0
9234,1,0,0
9235,1,1,1
9236,0,1,1
9237,0,0,0
9238,0,0,0
9239,1,1,1
9240,0,0,0
9241,1,1,1
9242,1,1,1
9243,1,1,1
9244,0,0,0
9245,0,0,0
9246,1,1,0
9247,1,1,0
9248,1,1,1
9249,1,1,0
9250,0,0,0
9251,0,0,0
9252,0,0,0
9253,1,1,0
9254,0,1,0
9255,0,0,0
9256,1,1,1
9257,0,0,0
9258,1,1,1
9259,1,1,1
9260,1,0,1
9261,0,0,0
9262,1,1,1
9263,0,0,1
9264,0,0,0
9265,0,0,0
9266,1,1,1
9267,0,0,0
9268,1,0,0
9269,0,1,0
9270,0,1,1
9271,0,0,0
9272,0,0,0
9273,0,0,0
9274,0,0,0
9275,0,0,0
9276,1,1,1
9277,0,0,0
9278,0,0,1
9279,0,1,1
9280,0,1,1
9281,0,0,0
9282,0,0,0
9283,0,0,0
9284,0,0,0
9285,0,0,0
9286,0,1,0
9287,0,0,0
9288,1,1,1
9289,1,1,1
9290,0,0,0
9291,1,1,1
9292,1,1,1
9293,0,0,0
9294,1,1,1
9295,0,0,0
9296,1,1,0
9297,0,1,1
9298,1,0,0
9299,0,0,0
9300,0,0,0
9301,1,0,0
9302,1,1,1
9303,0,1,1
9304,0,1,0
9305,1,0,0
9306,0,1,0
9307,1,1,1
9308,0,0,0
9309,0,0,0
9310,0,0,0
9311,0,0,0
9312,1,1,1
9313,0,1,1
9314,0,0,0
9315,1,0,0
9316,0,0,0
9317,1,1,1
9318,1,0,0
9319,0,0,0
9320,1,1,1
9321,0,1,1
9322,1,1,1
9323,0,0,0
9324,0,0,0
9325,1,1,1
9326,1,1,0
9327,0,0,0
9328,1,1,1
9329,1,1,1
9330,1,1,0
9331,1,0,0
9332,0,0,0
9333,1,1,1
9334,0,0,0
9335,1,1,1
9336,1,0,1
9337,0,1,1
9338,0,0,0
9339,0,0,0
9340,0,0,1
9341,1,1,1
9342,0,0,0
9343,0,0,0
9344,1,1,1
9345,1,0,0
9346,0,0,0
9347,1,1,1
9348,0,0,0
9349,1,1,1
9350,0,0,1
9351,0,0,0
9352,0,1,0
9353,0,1,0
9354,0,0,0
9355,1,1,0
9356,1,1,0
9357,0,0,0
9358,1,1,1
9359,0,0,1
9360,0,0,0
9361,1,0,0
9362,1,0,0
9363,1,1,1
9364,0,0,0
9365,0,1,1
9366,0,0,0
9367,1,1,1
9368,0,0,0
9369,0,0,0
9370,1,1,0
9371,1,0,0
9372,0,0,0
9373,0,0,0
9374,0,0,0
9375,1,1,1
9376,0,0,0
9377,0,0,0
9378,1,0,0
9379,0,0,0
9380,0,0,0
9381,0,1,1
9382,1,0,0
9383,0,1,0
9384,0,0,0
9385,0,1,1
9386,1,1,1
9387,1,1,0
9388,1,1,0
9389,0,0,0
9390,1,0,0
9391,0,1,0
9392,0,0,0
9393,0,0,0
9394,1,1,1
9395,1,0,0
9396,1,1,0
9397,0,0,0
9398,1,0,0
9399,1,1,1
9400,0,0,0
9401,0,0,0
9402,1,0,0
9403,0,0,0
9404,0,0,0
9405,0,0,1
9406,0,0,0
9407,0,0,0
9408,0,0,0
9409,0,0,0
9410,0,0,0
9411,0,1,1
9412,0,0,0
9413,1,0,0
9414,0,1,1
9415,0,0,0
9416,1,1,1
9417,0,0,0
9418,0,0,0
9419,0,1,1
9420,1,1,1
9421,0,1,1
9422,0,0,0
9423,0,0,0
9424,0,1,0
9425,1,1,1
9426,0,0,0
9427,0,0,0
9428,0,0,0
9429,0,0,0
9430,1,0,0
9431,0,1,1
9432,1,1,1
9433,1,1,0
